"Routoure, J. -M.","Univ Caen Basse Normandie","null","FRANCE","null","null","WOS:000322751300019","WOS","http://scholars.cornell.edu/individual/UR-363751","La0.7Sr0.3MnO3 suspended microbridges for uncooled bolometers made using reactive ion etching of the silicon substrates","10.1016/j.mee.2013.02.024","2013"
"Guillet, B.","Univ Caen Basse Normandie","null","FRANCE","null","null","WOS:000322751300019","WOS","http://scholars.cornell.edu/individual/UR-363751","La0.7Sr0.3MnO3 suspended microbridges for uncooled bolometers made using reactive ion etching of the silicon substrates","10.1016/j.mee.2013.02.024","2013"
"Fura, C.","Univ Caen Basse Normandie","null","FRANCE","null","null","WOS:000322751300019","WOS","http://scholars.cornell.edu/individual/UR-363751","La0.7Sr0.3MnO3 suspended microbridges for uncooled bolometers made using reactive ion etching of the silicon substrates","10.1016/j.mee.2013.02.024","2013"
"Elimelech, Menachem","Yale University","https://www.grid.ac/institutes/grid.47100.32","UNITED STATES","CT","null","WOS:000296211800049","WOS","http://scholars.cornell.edu/individual/UR-122767","Biocidal Activity of Plasma Modified Electrospun Polysulfone Mats Functionalized with Polyethyleneimine-Capped Silver Nanoparticles","10.1021/la202605z","2011"
"Wang, Yue","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000296211800049","WOS","http://scholars.cornell.edu/individual/UR-122767","Biocidal Activity of Plasma Modified Electrospun Polysulfone Mats Functionalized with Polyethyleneimine-Capped Silver Nanoparticles","10.1021/la202605z","2011"
"Giannelis, Emmanuel P.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000296211800049","WOS","http://scholars.cornell.edu/individual/UR-122767","Biocidal Activity of Plasma Modified Electrospun Polysulfone Mats Functionalized with Polyethyleneimine-Capped Silver Nanoparticles","10.1021/la202605z","2011"
"Schiffman, Jessica D.","Yale University","https://www.grid.ac/institutes/grid.47100.32","UNITED STATES","CT","null","WOS:000296211800049","WOS","http://scholars.cornell.edu/individual/UR-122767","Biocidal Activity of Plasma Modified Electrospun Polysulfone Mats Functionalized with Polyethyleneimine-Capped Silver Nanoparticles","10.1021/la202605z","2011"
"Shmoys, David B.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000364039500003","WOS","http://scholars.cornell.edu/individual/UR-180781","Improving Christofides' Algorithm for the s-t Path TSP","10.1145/2818310","2015"
"An, Hyung-Chan","Ecole Polytech Fed Lausanne","null","SWITZERLAND","null","null","WOS:000364039500003","WOS","http://scholars.cornell.edu/individual/UR-180781","Improving Christofides' Algorithm for the s-t Path TSP","10.1145/2818310","2015"
"Kleinberg, Robert","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000364039500003","WOS","http://scholars.cornell.edu/individual/UR-180781","Improving Christofides' Algorithm for the s-t Path TSP","10.1145/2818310","2015"
"Shmoys, David B.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000364039500003","WOS","http://scholars.cornell.edu/individual/UR-180781","Improving Christofides' Algorithm for the s-t Path TSP","10.1145/2818310","2015"
"Galletti, Giuseppe","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","Weill Cornell Medical College","WOS:000327669000015","WOS","http://scholars.cornell.edu/individual/UR-390872","Isolation of breast cancer and gastric cancer circulating tumor cells by use of an anti HER2-based microfluidic device","10.1039/c3lc51039e","2014"
"Vahdat, Linda T.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","Weill Cornell Medical College","WOS:000327669000015","WOS","http://scholars.cornell.edu/individual/UR-390872","Isolation of breast cancer and gastric cancer circulating tumor cells by use of an anti HER2-based microfluidic device","10.1039/c3lc51039e","2014"
"Shah, Manish A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","Weill Cornell Medical College","WOS:000327669000015","WOS","http://scholars.cornell.edu/individual/UR-390872","Isolation of breast cancer and gastric cancer circulating tumor cells by use of an anti HER2-based microfluidic device","10.1039/c3lc51039e","2014"
"Santana, Steven M.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","null","WOS:000327669000015","WOS","http://scholars.cornell.edu/individual/UR-390872","Isolation of breast cancer and gastric cancer circulating tumor cells by use of an anti HER2-based microfluidic device","10.1039/c3lc51039e","2014"
"Altavilla, Giuseppe","University of Messina","https://www.grid.ac/institutes/grid.10438.3e","ITALY","null","null","WOS:000327669000015","WOS","http://scholars.cornell.edu/individual/UR-390872","Isolation of breast cancer and gastric cancer circulating tumor cells by use of an anti HER2-based microfluidic device","10.1039/c3lc51039e","2014"
"Sung, Matthew S.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","Weill Cornell Medical College","WOS:000327669000015","WOS","http://scholars.cornell.edu/individual/UR-390872","Isolation of breast cancer and gastric cancer circulating tumor cells by use of an anti HER2-based microfluidic device","10.1039/c3lc51039e","2014"
"Giannakakou, Paraskevi","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","Weill Cornell Medical College","WOS:000327669000015","WOS","http://scholars.cornell.edu/individual/UR-390872","Isolation of breast cancer and gastric cancer circulating tumor cells by use of an anti HER2-based microfluidic device","10.1039/c3lc51039e","2014"
"Kirby, Brian J.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000327669000015","WOS","http://scholars.cornell.edu/individual/UR-390872","Isolation of breast cancer and gastric cancer circulating tumor cells by use of an anti HER2-based microfluidic device","10.1039/c3lc51039e","2014"
"Pritchard, Matthew E.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000303408700003","WOS","http://scholars.cornell.edu/individual/UR-391581","Shallow seismicity, triggered seismicity, and ambient noise tomography at the long-dormant Uturuncu Volcano, Bolivia","10.1007/s00445-011-0568-7","2012"
"Minaya, Estela","Observ San Calixto","null","BOLIVIA","null","null","WOS:000303408700003","WOS","http://scholars.cornell.edu/individual/UR-391581","Shallow seismicity, triggered seismicity, and ambient noise tomography at the long-dormant Uturuncu Volcano, Bolivia","10.1007/s00445-011-0568-7","2012"
"Sunagua, Mayel","SERGEOTECMIN","null","BOLIVIA","null","null","WOS:000303408700003","WOS","http://scholars.cornell.edu/individual/UR-391581","Shallow seismicity, triggered seismicity, and ambient noise tomography at the long-dormant Uturuncu Volcano, Bolivia","10.1007/s00445-011-0568-7","2012"
"Jay, Jennifer A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000303408700003","WOS","http://scholars.cornell.edu/individual/UR-391581","Shallow seismicity, triggered seismicity, and ambient noise tomography at the long-dormant Uturuncu Volcano, Bolivia","10.1007/s00445-011-0568-7","2012"
"Haney, Matthew","US Geol Survey","null","UNITED STATES","AK","null","WOS:000303408700003","WOS","http://scholars.cornell.edu/individual/UR-391581","Shallow seismicity, triggered seismicity, and ambient noise tomography at the long-dormant Uturuncu Volcano, Bolivia","10.1007/s00445-011-0568-7","2012"
"Zabala, Mario","Observ San Calixto","null","BOLIVIA","null","null","WOS:000303408700003","WOS","http://scholars.cornell.edu/individual/UR-391581","Shallow seismicity, triggered seismicity, and ambient noise tomography at the long-dormant Uturuncu Volcano, Bolivia","10.1007/s00445-011-0568-7","2012"
"West, Michael E.","University of Alaska Fairbanks","https://www.grid.ac/institutes/grid.70738.3b","UNITED STATES","AK","null","WOS:000303408700003","WOS","http://scholars.cornell.edu/individual/UR-391581","Shallow seismicity, triggered seismicity, and ambient noise tomography at the long-dormant Uturuncu Volcano, Bolivia","10.1007/s00445-011-0568-7","2012"
"Christensen, Douglas","University of Alaska Fairbanks","https://www.grid.ac/institutes/grid.70738.3b","UNITED STATES","AK","null","WOS:000303408700003","WOS","http://scholars.cornell.edu/individual/UR-391581","Shallow seismicity, triggered seismicity, and ambient noise tomography at the long-dormant Uturuncu Volcano, Bolivia","10.1007/s00445-011-0568-7","2012"
"McNutt, Stephen R.","University of Alaska Fairbanks","https://www.grid.ac/institutes/grid.70738.3b","UNITED STATES","AK","null","WOS:000303408700003","WOS","http://scholars.cornell.edu/individual/UR-391581","Shallow seismicity, triggered seismicity, and ambient noise tomography at the long-dormant Uturuncu Volcano, Bolivia","10.1007/s00445-011-0568-7","2012"
"Budinski, M.","Gen Motors Corp","null","UNITED STATES","NY","null","WOS:000258976500016","WOS","http://scholars.cornell.edu/individual/UR-360037","Characterization of carbon corrosion-induced structural damage of PEM fuel cell cathode electrodes caused by local fuel starvation","10.1149/1.2956198","2008"
"Liu, Z. Y.","Gen Motors Corp","null","UNITED STATES","NY","null","WOS:000258976500016","WOS","http://scholars.cornell.edu/individual/UR-360037","Characterization of carbon corrosion-induced structural damage of PEM fuel cell cathode electrodes caused by local fuel starvation","10.1149/1.2956198","2008"
"Carter, R. N.","Gen Motors Corp","null","UNITED STATES","NY","null","WOS:000258976500016","WOS","http://scholars.cornell.edu/individual/UR-360037","Characterization of carbon corrosion-induced structural damage of PEM fuel cell cathode electrodes caused by local fuel starvation","10.1149/1.2956198","2008"
"Muller, D. A.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000258976500016","WOS","http://scholars.cornell.edu/individual/UR-360037","Characterization of carbon corrosion-induced structural damage of PEM fuel cell cathode electrodes caused by local fuel starvation","10.1149/1.2956198","2008"
"Litteer, B.","Gen Motors Corp","null","UNITED STATES","NY","null","WOS:000258976500016","WOS","http://scholars.cornell.edu/individual/UR-360037","Characterization of carbon corrosion-induced structural damage of PEM fuel cell cathode electrodes caused by local fuel starvation","10.1149/1.2956198","2008"
"Brady, B. K.","Gen Motors Corp","null","UNITED STATES","NY","null","WOS:000258976500016","WOS","http://scholars.cornell.edu/individual/UR-360037","Characterization of carbon corrosion-induced structural damage of PEM fuel cell cathode electrodes caused by local fuel starvation","10.1149/1.2956198","2008"
"Hyun, J. K.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ARTS AND SCIENCES","WOS:000258976500016","WOS","http://scholars.cornell.edu/individual/UR-360037","Characterization of carbon corrosion-induced structural damage of PEM fuel cell cathode electrodes caused by local fuel starvation","10.1149/1.2956198","2008"
"Ghiorse, WC","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF AGRICULTURE AND LIFE SCIENCES","WOS:000173626900034","WOS","http://scholars.cornell.edu/individual/UR-117312","Effect of oxide formation mechanisms on lead adsorption by biogenic manganese (hydr)oxides, iron (hydr)oxides, and their mixtures","10.1021/es010907c","2002"
"Nelson, YM","Calif Polytech State Univ San Luis Obispo","null","UNITED STATES","CA","null","WOS:000173626900034","WOS","http://scholars.cornell.edu/individual/UR-117312","Effect of oxide formation mechanisms on lead adsorption by biogenic manganese (hydr)oxides, iron (hydr)oxides, and their mixtures","10.1021/es010907c","2002"
"Lion, LW","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000173626900034","WOS","http://scholars.cornell.edu/individual/UR-117312","Effect of oxide formation mechanisms on lead adsorption by biogenic manganese (hydr)oxides, iron (hydr)oxides, and their mixtures","10.1021/es010907c","2002"
"Shuler, ML","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000173626900034","WOS","http://scholars.cornell.edu/individual/UR-117312","Effect of oxide formation mechanisms on lead adsorption by biogenic manganese (hydr)oxides, iron (hydr)oxides, and their mixtures","10.1021/es010907c","2002"
"Kramer, Nicholas","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000329067400001","WOS","http://scholars.cornell.edu/individual/UR-17663","Low-Power, Minimally Invasive Process Compensation Technique for Sub-Micron CMOS Amplifiers","10.1109/TVLSI.2012.2232685","2014"
"Gouveia-Filho, Oscar C.","Univ Fed Parana","null","BRAZIL","null","null","WOS:000329067400001","WOS","http://scholars.cornell.edu/individual/UR-17663","Low-Power, Minimally Invasive Process Compensation Technique for Sub-Micron CMOS Amplifiers","10.1109/TVLSI.2012.2232685","2014"
"Apsel, Alyssa B.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000329067400001","WOS","http://scholars.cornell.edu/individual/UR-17663","Low-Power, Minimally Invasive Process Compensation Technique for Sub-Micron CMOS Amplifiers","10.1109/TVLSI.2012.2232685","2014"
"Mukadam, Mustansir Y.","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000329067400001","WOS","http://scholars.cornell.edu/individual/UR-17663","Low-Power, Minimally Invasive Process Compensation Technique for Sub-Micron CMOS Amplifiers","10.1109/TVLSI.2012.2232685","2014"
"Zhang, Xuan","Cornell University","https://www.grid.ac/institutes/grid.5386.8","UNITED STATES","NY","COLLEGE OF ENGINEERING","WOS:000329067400001","WOS","http://scholars.cornell.edu/individual/UR-17663","Low-Power, Minimally Invasive Process Compensation Technique for Sub-Micron CMOS Amplifiers","10.1109/TVLSI.2012.2232685","2014"
"Brown, DR","Worcester Polytech Inst","null","UNITED STATES","MA","null","WOS:000171507200006","WOS","http://scholars.cornell.edu/individual/UR-321556","SINR, power efficiency, and theoretical system capacity of parallel interference cancellation","null","2001"
